name,slug,optionValue,variantSku,description,variantPrice,variantTaxCategory,variantStockOnHand,variantTrackInventory,assets,channelCode,category,subcategory,brand
Monin Vanilla Syrup,monin-vanilla-syrup,700ml,MON1032,"<p> Monin Vanilla syrup will bring high-quality, rich flavour to drinks and desserts. This popular, versatile flavour brings smooth warmth to beverages of every kind.</p><ul><li>Adds rich, smooth flavour to lattes, mochas, smoothies, shakes, specialty cocktails or even whipped cream.<span class=""redactor-invisible-space""></span></li><li><span class=""redactor-invisible-space"">Slightly amber<span class=""redactor-invisible-space""> in color.<br></span></span></li><li><span class=""redactor-invisible-space""><span class=""redactor-invisible-space"">Vanilla pod flavour sublimate in combination with exotic flavours. <br></span></span></li></ul>",750,GST5,0,TRUE,monin-vanilla-syrup-700ml.jpg,stalks-n-spice,Beverages,Syrup,Monin
Monin Water Melon Syrups,monin-water-melon-syrups,1L,MON1033,"<p>MONIN Watermelon syrup is the perfect refreshing enhancement for unique cocktails, mocktails, sparklers, sodas and lemonades.</p><ul><li>Bright red in color. </li><li>Strong pure watermelon flavor, exotic fresh and juicy watermelon taste.</li><li>Used in sodas, slushes, teas and exotic cocktails.<span class=""redactor-invisible-space""><br></span></li></ul>",850,GST5,0,TRUE,monin-water-melon-syrups-1-l.jpg,stalks-n-spice,Beverages,Water,Monin
Monin Water Melon Syrups,monin-water-melon-syrups,700ml,MON1034,"<p>MONIN Watermelon syrup is the perfect refreshing enhancement for unique cocktails, mocktails, sparklers, sodas and lemonades.</p><ul><li>Bright red in color. </li><li>Strong pure watermelon flavor, exotic fresh and juicy watermelon taste.<span class=""redactor-invisible-space""></span></li><li><span class=""redactor-invisible-space"">Used in sodas, slushes, teas and exotic cocktails.<span class=""redactor-invisible-space""><br></span></span></li></ul>",750,GST5,0,TRUE,monin-water-melon-syrups-700-ml.jpg,stalks-n-spice,Beverages,Water,Monin
Monin Watermelon syrup,monin-watermelon-syrup,1000ml,MON1035,"<p>Monin Watermelon Syrup is the perfect refreshing enhancement for unique cocktails, mocktails, sparklers, sodas, and lemonades. Succulent and sweet, watermelon is a summertime picnic favorite that is now available year-round. Use our Watermelon Syrup to freshen up your sodas, slushes, teas, and exotic cocktails.</p><ul><li>Sun-ripened watermelon aroma and juicy, sweet, authentic concentrated watermelon flavor</li><li>Refrigeration not required, Store at room temperature, away from heat and direct sunlight</li><li>Bright Pink in color<div><br></div><br></li></ul>",850,GST5,0,TRUE,monin-watermelon-syrup-1000-ml.jpg,stalks-n-spice,Beverages,Water,Monin
Monin White Chocolate Syrup,monin-white-chocolate-syrup,700ml,MON1036,"<p>Monin White Chocolate is rich, creamy, cocoa butter taste of white chocolate makes it a smooth, seductive favorite. Monin White Chocolate syrup perfectly complements and enhances other flavors.</p><ul><li>Adds rich deliciousness to lattes, mochas, milkshakes and cocktails.</li><li>Very clear gold in color.</li><li><span class=""redactor-invisible-space"">Buttered smell with notes of vanilla, creamy cocoa taste.<span class=""redactor-invisible-space""></span><br></span></li></ul>",750,GST5,0,TRUE,monin-white-chocolate-syrup-700ml.jpg,stalks-n-spice,Beverages,Syrup,Monin
Monin Yellow Banana Syrup,monin-yellow-banana-syrup,1L,MON1037,"<ul><li><span class=""a-list-item"">This clear, light gold syrup has a strong fragrance of ripe banana with a velvety banana taste. Perfect in milkshakes, smoothies, cocktails and baking.</span></li><li><span class=""a-list-item"">Yellow banana is a sweet, mellow fruit with a higher sugar concentration than the unripe green banana making it less starchy.</span></li><li><span class=""a-list-item"">With a strong ripe banana nose and velvety sweet banana taste, Monin Yellow Banana syrup can be used to create an endless array of cocktails, dessert drinks, smoothies, coffees, chocolates, flavoured milk drinks and fruit punches.</span></li><li><span class=""a-list-item"">With its velvet taste Monin Yellow Banana gives you the opportunity to create a fantastic smoothie or shake. Try mixing it with Monin Caribbean syrup in blended drinks.</span></li><li><span class=""a-list-item"">No High Fructose Corn syrup, No artificial coloring, No artificial flavors, Zero Cholesterol, No Preservatives</span></li></ul><ul><li></li></ul>",850,GST12,0,TRUE,monin-yellow-banana-syrup-1l.jpg,stalks-n-spice,Beverages,Syrup,Monin
Monin Yellow Banana Syrup,monin-yellow-banana-syrup,700ml,MON1038,"<p>Monin yellow banana adds the strong ripe banana taste. Monin yellow banana syrup creates an endless array of cocktails, dessert drinks, smoothies, coffees, chocolates, flavored milk drinks, and fruit punches. Use our Banana Syrup to elevate frozen tropical cocktails and martinis, or create decadent dessert mochas, cocoas, and lattes.</p><ul><li>No Artificial Colors, No Artificial Flavors, No Artificial Ingredients, No Artificial Preservatives</li><li>No Artificial Sweeteners, Non-gO, Vegan</li><li>Refrigeration not required, Store at room temperature, away from heat and direct sunlight</li><li>Golden yellow color</li></ul>",750,GST12,0,TRUE,monin-yellow-banana-syrup-700-ml.jpg,stalks-n-spice,Beverages,Syrup,Monin
Monin Yellow Melon,monin-yellow-melon,700ml,MON1039,"<h3>Origin</h3><p>Based on the juicy, fruity sweetness of the melons from Cavaillon, Provence, MONIN Melon syrup will bring a taste of the sunny South of France to your drinks.<br><br>The Cavaillon melon variety is a 'yellow charentais', which is small and round with a blueish-green striped rind which yellows with maturity and deep orange juicy flesh, which is sweet and perfumed.<br><br>Add the succulent, aromatic taste of Cavaillon melon to cocktails, lemonades and teas with MONIN Melon syrup.</p><h3>Colour</h3><p>light gold with pink glints</p>",750,GST5,0,TRUE,monin-yellow-melon-700-ml.jpg,stalks-n-spice,Beverages,Energy & Soft Drinks,Monin
Monin Yuzu Fruit Puree,monin-yuzu-fruit-puree,1L,MON1040,"<p>Originally from East Asia, Yuzu combines the enchanting flavours of grapefruit, lemon and sour mandarin,<br><br>Widely spread in Korea and Japan, now embraced and championed by the leading chefs in occidental cuisine, Yuzu is the new premium citrus must-have on menus,<br><br>Tangy and tart with a sensual citrus fragrance, le Fruit de MONIN Yuzu adds an unique and unforgettable flavour to refreshing cocktails or a soothing touch to a hot drink when under the weather!</p>","1,350.00",GST5,0,TRUE,monin-yuzu-fruit-puree-1l.jpg,stalks-n-spice,Beverages,Energy & Soft Drinks,Monin
Monster Energy Drink,monster-energy-drink,350ml,MON1041,"<div><p>UNlEASH
 THE BEAST! Tear into a can of the meanest energy drink on the planet, 
Monster Energy. Athletes, musicians, anarchists, co-edâ€™s, road warriors,
 metal heads, geeks, hipsters, and bikers dig it - you will too.</p><ul><li>SMOOTH & EASY FlAVOR: Monster packs a powerful punch but has a smooth easy drinking flavor</li><li>BIG BAD BUZZ: 160mg of Caffeine in a â€œMonsterâ€ 16 oz can</li><li>CONSUME RESPONSIBlY: Not recommended for children, people sensitive to caffeine, pregnant women or women who are nursing</li></ul></div>",105,GST40,0,TRUE,monster-energy-drink-350ml.jpg,stalks-n-spice,Beverages,Energy & Soft Drinks,
Montanini Artichokes with Herbs,montanini-artichokes-with-herbs,280gm,MON1042,"<p>Montanini Artichokes with Herbs  is a Tasty ready-to-eat appetizer of artichokes dressed with mustard and aromatic herbs in sunflower oil.</p><p><i>The artichoke (</i><i>Cynara</i> <i>Scolymus</i><i>)
 is a typical vegetable of the Mediterranean area already known in the 
Greek-Roman period. It is found in regional recipes in different dishes 
ranging from appetizers to digestive liquor. In preparing its recipes, </i><i>Montanini</i><i>
 only uses Italian artichokes of the thorny type which come from Puglia,
 processed on a seasonal basis as soon as they are picked. Traditionally
 prepared, </i><i>Montanini</i><i> Artichokes can be served as an appetizer or as a side dish with meat dishes.</i></p><ul><li>Added to pasta and rice salads, as an appetizer, side-dish to fish and meat.</li><li>Refrigerate after opening</li></ul>",850,GST12,0,TRUE,montanini-artichokes-with-herbs-280g.jpg,stalks-n-spice,Canned Foods,Artichokes & Asparagus,
Montanini Kalamata Olives,montanini-kalamata-olives,280gm,MON1043,"<p><span class=""IlfuVd""><span class=""hgKElc""><strong>Kalamata</strong> Black <strong>Olives</strong>. Greek <strong>Kalamata olives</strong> in sunflower oil. Great as an aperitif and in mixed salads. <strong>Kalamata olives</strong> are produced in Greece, precisely in the area surrounding the Peloponnesian city that bears the same name.</span></span></p>",395,GST5,0,TRUE,montanini-kalamata-olives-280g.jpg,stalks-n-spice,Canned Foods,Olives & Capers,
Montanini Mushroom and Truffle Cream,montanini-mushroom-and-truffle-cream,140gm,MON1044,"<p>Montanini Mushroom and Truffle  cream which holds all the scent and taste of autumn. Fresh 
cultivated mushrooms and black truffle â€œTuber Aestivum Vittâ€ are the 
prime ingredients of this delicious pasta condimentâ€¦..<strong><i>a</i></strong> <strong><i>must for</i></strong> <strong><i>fine dining</i></strong><i>. </i>Addition of a teaspoon of butter and plenty of Parmigiano cheese suits perfectly. â€œ<i>Tagliatelle</i><i>â€</i> and <i>â€œpappardelleâ€</i> are the recommended  pasta shapes. Nevertheless, added to <i>â€œ risotto â€œ,</i>  simply superb.</p><p><strong><i>Serving suggestions</i></strong><i>:</i></p><p>Excellent added to scrambled eggs; in toasts; as a spread on pita 
chips; in sandwiches; for croutons and canapÃ©s; in vol-au-vent; for 
tastier poultry dishes and roasted meat.</p><p><strong><i>Instructions for use:</i></strong></p><p>Pour cream in a frying pan. Slightly dilute with pastaâ€™s cooking water. Add cooked pasta, butter and cheese at will.</p><p>Refrigerate after opening</p>",475,GST12,0,TRUE,montanini-mushroom-and-truffle-cream-140g.jpg,stalks-n-spice,"Breakfast, Dairy & Frozen Food",Cooking Cream,
Montanini Sun Dried tomatoes,montanini-sun-dried-tomatoes,280gm,MON1045,"<p>Sun-dried tomato halves are dark red in color and have a sweet, intense taste and chewy texture.</p><ul><li><span class=""a-list-item"">These tomatoes are firm and hold up well in sauces, salads, and marinades.</span></li><li><span class=""a-list-item"">Soft consistency, easy to slice or dice, accepts oil and marinades very well.</span></li><li><span class=""a-list-item"">Kosher and gluten free with zero grams of trans fat.</span></li></ul><p><span></span></p>",300,GST12,0,TRUE,montanini-sun-dried-tomatoes-280g.jpg,stalks-n-spice,Fruits & Vegetables,"Potato, Onion & Tomato",
Mother's Maid Blueberry Filling,mother's-maid-blueberry-filling,595gm,MOT1046,"<p>Mother's maid Blueberry Topping and filling is good choice making the pies for perfect favorable one. it is flaky crust with a sweet.<span></span></p><ul><li><span class=""a-list-item"">This is a vegetarian product.</span></li><li><span class=""a-list-item"" style=""background-color: initial;"">Can also be used as a topping on ice cream, cheese cake or anywhere you like cherries.</span><span></span></li></ul><p><span></span></p>",420,GST12,0,TRUE,mother's-maid-blueberry-filling-595g.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,
Mother's Maid Cherry Filling or Topping,mother's-maid-cherry-filling-or-topping,595gm,MOT1047,"<p>Mother's Maid Cherry pie filling is here just in time for perfect pies for picnics and family reunions.</p><ul><li><span class=""a-list-item"">Flaky crust with a sweet</span></li><li><span class=""a-list-item"">Good slice of cherry pie</span></li><li><span class=""a-list-item"">Can also be used as a topping on ice cream, cheese cake or anywhere you like cherries</span></li><li>There is no dessert more looked forward to than a good slice of cherry pie</li></ul>",385,GST5,0,TRUE,mother's-maid-cherry-filling-or-topping-595-gm.jpg,stalks-n-spice,Canned Foods,"Cherry, Litchi & Pears",
Mother's Maid Raspberry Filling and Topping,mother's-maid-raspberry-filling-and-topping,595gm,MOT1048,"<p>Mother's maid Raspberry Topping and filling is good choice making the pies for perfect favorable one. it is flaky crust with a sweet.Mother's maid  thick raspberry filling has a very natural sweet flavor. </p><ul><li><span class=""a-list-item"">This is a vegetarian product.</span></li><li><span class=""a-list-item"" style=""background-color: initial;"">Can also be used as a topping on ice cream, cheese cake or anywhere you like cherries.</span></li><li><span class=""a-list-item"" style=""background-color: initial;""></span> Spread it on bread, puddings or whipped cream for delicious dessert. </li></ul>",420,GST12,0,TRUE,mother's-maid-raspberry-filling-and-topping-595g.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,
Mother's Maid Strawberry Filling & Topping,mother's-maid-strawberry-filling-&-topping,595gm,MOT1049,"<p>Mothers Maid Strawberry Pie Filling 595 g Pack can be used as a filler or topper for all your baking needs. Beautiful strawberries ripened to perfection and pitted for ready consumption in this convenient tin can. </p><ul><li>Mothers Maid uses quality fruits and hygienic packaging techniques to prepare delicious fillings </li><li>Preserved in high-fructose corn syrup.</li><li> Perfect for any kind of pie, tart or cake</li></ul>",420,GST12,0,TRUE,mother's-maid-strawberry-filling-and-topping-595-gm.jpg,stalks-n-spice,"Herbs, Spices & Provisions",Whole Spices,
Mother's Recipe Mayonnaise,mother's-recipe-mayonnaise,1kg,MOT1050,<p>Mother's Recipe Mayonnaise offers the best quality in its segent with an authentic vegetarian recipe that makes for a perfectly rich and creamy taste.</p><ul><li> Mother's Recipe mayonnaise is great for adding a smooth and velvety taste to your meals.</li></ul>,125,GST5,0,TRUE,mother's-recipe-mayonnaise-1-kg.jpg,stalks-n-spice,"Breakfast, Dairy & Frozen Food",Spreads,
Mother's Recipe Sliced Jalapenos,mother's-recipe-sliced-jalapenos,2.9kg,MOT1051,"<p>Mother's Recipe Sliced Jalapeno is variously named in Mexico as huachinango and Chile gordo. The cuaresmeÃ±o closely resembles the jalapeno. The seeds of a cuaresmeÃ±o have the heat of a jalapeno, but the flesh has a mild flavor close to a green bell pepper.</p><ul><li>Make Your Pizzas and Sandwiches delicious by adding Habit sliced jalapenos.</li><li>Spice up your food.</li></ul>",320,GST5,0,TRUE,mother's-recipe-sliced-jalapenos-2.9-kg.jpg,stalks-n-spice,Canned Foods,"Gherkins, Jalapeno & Paprika",
